"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbB|NP_001098792.1","D","61","T6",1386981.9,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07604,ko:K07605","ko04915,map04915",NA,"Filament"
"dbB|NP_001098792.1","D","63","T6",687292.56,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07604,ko:K07605","ko04915,map04915",NA,"Filament"
"dbB|NP_001098792.1","D","67","T6",606522.6,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07604,ko:K07605","ko04915,map04915",NA,"Filament"
"dbB|NP_001098792.1","D","75","T6",1344550.1,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07604,ko:K07605","ko04915,map04915",NA,"Filament"
"dbB|NP_001098792.1","D","76","T6",724863.2,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K07604,ko:K07605","ko04915,map04915",NA,"Filament"
"dbB|NP_001098865.1","D","06","T6",68768.4,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11131","ko03008,map03008",NA,"DKCLD,PUA,TruB_C_2,TruB_N"
"dbB|NP_001098938.1","D","01","T6",21514.979,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Cathelicidins"
"dbB|NP_001098938.1","D","28","T6",25065.367,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,NA,NA,"Cathelicidins"
"dbB|NP_001098943.1","D","60","T6",20032.205,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17286",NA,NA,"Band_7"
"dbB|NP_001098943.1","D","61","T6",52565.992,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K17286",NA,NA,"Band_7"
"dbB|NP_001098944.1","D","16","T6",21497.77,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K05906","ko00900,ko01130,map00900,map01130","1.8.3.5,1.8.3.6","NAD_binding_8,Prenylcys_lyase"
"dbB|NP_001098944.1","D","59","T6",23875.287,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K05906","ko00900,ko01130,map00900,map01130","1.8.3.5,1.8.3.6","NAD_binding_8,Prenylcys_lyase"
"dbB|NP_001098944.1","D","61","T6",30939.44,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K05906","ko00900,ko01130,map00900,map01130","1.8.3.5,1.8.3.6","NAD_binding_8,Prenylcys_lyase"
"dbB|NP_001099089.1","D","06","T6",98167.625,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K13963,ko:K13966","ko05146,map05146",NA,"Serpin"
"dbB|NP_001099089.1","D","55","T6",31845.766,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K13963,ko:K13966","ko05146,map05146",NA,"Serpin"
"dbB|NP_001099089.1","D","61","T6",6811.185,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K13963,ko:K13966","ko05146,map05146",NA,"Serpin"
"dbB|NP_001099089.1","D","75","T6",72840.09,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K13963,ko:K13966","ko05146,map05146",NA,"Serpin"
"dbB|NP_001099106.1","D","02","T6",35714.977,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","06","T6",8169.4644,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","15","T6",14271.046,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","25","T6",12169.961,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","28","T6",20723.287,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","29","T6",11433.955,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","35","T6",13321.928,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","55","T6",7216.441,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","60","T6",40428.68,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","61","T6",11870.923,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","63","T6",12025.471,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","67","T6",7661.64,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099106.1","D","76","T6",5977.242,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K00699,ko:K04628","ko00040,ko00053,ko00140,ko00565,ko00600,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00565,map00600,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","2.4.1.17,2.4.1.47","UDPGT"
"dbB|NP_001099123.1","D","01","T6",249285.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","02","T6",160367.31,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","06","T6",92865.08,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","08","T6",51291.223,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","15","T6",239473.28,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","16","T6",159733.94,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","21","T6",33504.156,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","25","T6",178672.38,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","28","T6",90142.375,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","29","T6",107944.914,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","35","T6",91115.016,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","48","T6",207568.67,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","51","T6",114039.664,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","55","T6",92790.55,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","59","T6",42819.582,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","60","T6",100296.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","61","T6",125143.55,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","63","T6",93779.61,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","67","T6",42313.953,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","75","T6",22523.514,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001099123.1","D","76","T6",125302.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01327,ko:K01334,ko:K01350","ko04610,ko05150,ko05202,ko05322,map04610,map05150,map05202,map05322","3.4.21.37,3.4.21.46,3.4.21.76","Trypsin"
"dbB|NP_001103265.1","D","01","T6",27451.797,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","02","T6",102445.25,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","06","T6",51987.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","08","T6",47782.766,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","15","T6",515031.28,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","16","T6",31152.535,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","25","T6",114057.25,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","29","T6",119250.56,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","35","T6",110968.25,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","48","T6",105941.414,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","51","T6",44679.176,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","55","T6",32294.31,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","59","T6",147476.86,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","61","T6",271865,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","63","T6",152303.97,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","67","T6",109297.875,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","75","T6",80791,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001103265.1","D","76","T6",191330.2,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K03910","ko04610,map04610",NA,"A2M,A2M_N,A2M_N_2,A2M_comp,A2M_recep,Thiol-ester_cl"
"dbB|NP_001106769.1","D","01","T6",185408.86,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","02","T6",103114.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","06","T6",94394.26,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","08","T6",50399.133,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","15","T6",191776.77,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","16","T6",114500.484,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","21","T6",58241.82,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","25","T6",121164.945,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","28","T6",303867.4,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","29","T6",58830.2,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","35","T6",89783.75,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","43","T6",87138.08,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","48","T6",35587.117,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","51","T6",44178.734,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","55","T6",55903.258,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","59","T6",44453.562,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","60","T6",163403.1,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","61","T6",70489.01,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","63","T6",54563.066,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
"dbB|NP_001106769.1","D","67","T6",64047.703,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K10788,ko:K10789","ko00983,ko04145,ko05202,ko05221,ko05310,map00983,map04145,map05202,map05221,map05310","1.11.1.7,1.11.2.2","An_peroxidase,C1q"
