"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbE|jgi|Caecom1|453440|fgenesh1_kg.129_#_34_#_TRINITY_DN8018_c15_g1_i1","D","76","T6",11877.334,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|Caecom1|455779|fgenesh1_kg.177_#_10_#_TRINITY_DN16678_c0_g1_i1","D","01","T6",41558.727,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02974","ko03010,map03010",NA,"Ribosomal_S24e"
"dbE|jgi|Caecom1|455779|fgenesh1_kg.177_#_10_#_TRINITY_DN16678_c0_g1_i1","D","51","T6",28853.56,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02974","ko03010,map03010",NA,"Ribosomal_S24e"
"dbE|jgi|Caecom1|455779|fgenesh1_kg.177_#_10_#_TRINITY_DN16678_c0_g1_i1","D","55","T6",51060.254,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02974","ko03010,map03010",NA,"Ribosomal_S24e"
"dbE|jgi|Caecom1|455779|fgenesh1_kg.177_#_10_#_TRINITY_DN16678_c0_g1_i1","D","59","T6",24097.87,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02974","ko03010,map03010",NA,"Ribosomal_S24e"
"dbE|jgi|Caecom1|455779|fgenesh1_kg.177_#_10_#_TRINITY_DN16678_c0_g1_i1","D","67","T6",22956.719,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02974","ko03010,map03010",NA,"Ribosomal_S24e"
"dbE|jgi|Caecom1|456707|fgenesh1_kg.197_#_77_#_TRINITY_DN8111_c5_g3_i1","D","76","T6",38163.047,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A",NA,NA,NA,"Glyco_hydro_43"
"dbE|jgi|Caecom1|459338|fgenesh1_kg.269_#_22_#_TRINITY_DN7958_c11_g1_i4","D","01","T6",23350.027,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Caecom1|459338|fgenesh1_kg.269_#_22_#_TRINITY_DN7958_c11_g1_i4","D","16","T6",18208.117,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Caecom1|459338|fgenesh1_kg.269_#_22_#_TRINITY_DN7958_c11_g1_i4","D","21","T6",19119.475,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Caecom1|459338|fgenesh1_kg.269_#_22_#_TRINITY_DN7958_c11_g1_i4","D","29","T6",15658.0205,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Caecom1|459338|fgenesh1_kg.269_#_22_#_TRINITY_DN7958_c11_g1_i4","D","35","T6",11990.905,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K03292",NA,NA,"Glyco_hydro_17,MFS_2"
"dbE|jgi|Caecom1|465158|fgenesh1_kg.557_#_1_#_TRINITY_DN13248_c0_g1_i1","D","08","T6",57480.758,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|Caecom1|465158|fgenesh1_kg.557_#_1_#_TRINITY_DN13248_c0_g1_i1","D","48","T6",60742.953,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00134","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010","1.2.1.12","Gp_dh_C,Gp_dh_N"
"dbE|jgi|Caecom1|491436|fgenesh1_pg.98_#_5","D","06","T6",61724.348,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K13612,ko:K13613,ko:K13615",NA,NA,"AMP-binding,Acyl_transf_1,Condensation,KAsynt_C_assoc,KR,Ketoacyl-synt_C,Methyltransf_12,NAD_binding_4,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Caecom1|491436|fgenesh1_pg.98_#_5","D","35","T6",53902.2,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K13612,ko:K13613,ko:K13615",NA,NA,"AMP-binding,Acyl_transf_1,Condensation,KAsynt_C_assoc,KR,Ketoacyl-synt_C,Methyltransf_12,NAD_binding_4,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Caecom1|491436|fgenesh1_pg.98_#_5","D","48","T6",71260.7,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K13612,ko:K13613,ko:K13615",NA,NA,"AMP-binding,Acyl_transf_1,Condensation,KAsynt_C_assoc,KR,Ketoacyl-synt_C,Methyltransf_12,NAD_binding_4,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Caecom1|491436|fgenesh1_pg.98_#_5","D","55","T6",68973.7,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K13612,ko:K13613,ko:K13615",NA,NA,"AMP-binding,Acyl_transf_1,Condensation,KAsynt_C_assoc,KR,Ketoacyl-synt_C,Methyltransf_12,NAD_binding_4,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Caecom1|517631|fgenesh1_pm.384_#_2","D","01","T6",36893.312,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02958","ko03010,map03010",NA,"Ribosomal_S19"
"dbE|jgi|Caecom1|517631|fgenesh1_pm.384_#_2","D","29","T6",20933.324,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02958","ko03010,map03010",NA,"Ribosomal_S19"
"dbE|jgi|Caecom1|517631|fgenesh1_pm.384_#_2","D","55","T6",7079.0474,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02958","ko03010,map03010",NA,"Ribosomal_S19"
"dbE|jgi|Caecom1|517631|fgenesh1_pm.384_#_2","D","75","T6",13413.876,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K02958","ko03010,map03010",NA,"Ribosomal_S19"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","01","T6",20123.467,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","02","T6",7719.1074,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","06","T6",17544.625,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","08","T6",20736.537,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","29","T6",22155.633,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","35","T6",20593.816,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","48","T6",9555.925,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","61","T6",12012.59,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","63","T6",12047.743,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","75","T6",16135.8125,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|518077|fgenesh1_pm.1211_#_1","D","76","T6",23079.287,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00820","ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931","2.6.1.16","GATase_6,SIS"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","01","T6",31316.5,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","16","T6",16853.229,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","29","T6",24840.865,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","35","T6",16734.504,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","48","T6",21141.402,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","51","T6",25244.332,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","55","T6",24153.633,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","59","T6",22145.285,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|519623|estExt_fgenesh1_pm.C_1490002","D","76","T6",29323.09,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Caecom1|522681|estExt_fgenesh1_pg.C_240035","D","01","T6",27076.576,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K19668","ko00500,ko01100,ko02020,map00500,map01100,map02020","3.2.1.91","CBM_1,Glyco_hydro_6"
"dbE|jgi|Caecom1|524421|estExt_fgenesh1_pg.C_630005","D","06","T6",31275.928,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A",NA,NA,NA,"DUF229"
"dbE|jgi|Caecom1|524421|estExt_fgenesh1_pg.C_630005","D","76","T6",21306.592,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A",NA,NA,NA,"DUF229"
"dbE|jgi|Caecom1|552863|gm1.10651_g","D","01","T6",13349.717,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00927","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230","2.7.2.3","PGK"
"dbE|jgi|Caecom1|552863|gm1.10651_g","D","75","T6",51865.625,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K00927","ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230","2.7.2.3","PGK"
"dbE|jgi|Caecom1|554963|gm1.12751_g","D","28","T6",27081.215,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A",NA,NA,NA,NA
"dbE|jgi|Caecom1|623207|estExt_Genemark1.C_1370018","D","02","T6",3170192,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K11253,ko:K11495","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbE|jgi|Caecom1|623207|estExt_Genemark1.C_1370018","D","15","T6",2615124,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K11253,ko:K11495","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbE|jgi|Caecom1|88284|CE88283_15613","D","01","T6",21593.148,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Caecomyces","churrovis A","ko:K15921","ko00520,map00520","3.2.1.55","CBM_2,CBM_4_9,CBM_6,Glyco_hydro_10,Glyco_hydro_43,RicinB_lectin_2"
"dbE|jgi|NeoGfMa1|21796|CE21795_6149","D","01","T6",35474.273,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|NeoGfMa1|21796|CE21795_6149","D","35","T6",17059.469,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|NeoGfMa1|21796|CE21795_6149","D","67","T6",36660.18,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01805","ko00040,ko00051,ko01100,map00040,map00051,map01100","5.3.1.5",NA
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","01","T6",396892.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","02","T6",487314.75,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","06","T6",383286.88,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","08","T6",383291.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","15","T6",1031678.44,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","16","T6",262571.6,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","21","T6",215930.4,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","25","T6",525663.7,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","28","T6",168583.1,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","29","T6",836716.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","35","T6",471625.12,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","43","T6",131151.42,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","48","T6",201459.38,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","51","T6",472001.47,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","55","T6",579180.56,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","59","T6",774713.06,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","60","T6",95951.59,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","61","T6",511747.53,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","63","T6",838598,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","67","T6",349733.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","75","T6",403414.94,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
"dbE|jgi|NeoGfMa1|2720|CE2719_366703","D","76","T6",307095.34,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K03231","ko03013,ko05134,map03013,map05134",NA,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
